review_id,review_text
QRD2AVLGi37JhRCPkbxjaA,部屋は広く、お風呂は洗い場があってとても良かったです。眺望が良くなかったです。
NTmezj3gG0UhbinM3xG8bg,東京タワーが見える素敵な部屋でした。スーツケース2台十分に広げることができる広さです。コーヒーが2階のフロントから何回でも頂けます。近所にたくさん食事するところもあります。立地も良かったです。
GAD2khZ3j1M6umgnxCdpug,２月２５日宿泊しましたとにかく部屋からの眺望が素晴らしい皇居が近くなので大都会だけど緑がいっぱい庭園も良く整備もされていますバルコニーから富士山も見えて清々しかったです従業員の方々も優しく丁寧でした。ありがとう
bsvyBxd_Em5Hn8WXFeKPiQ,２月１７日土曜日に宿泊しました。翌１８日の日曜日の昼に開催の大学の同門会に出席のための前泊でした。朝食付きのホテルならビジネスホテルのランクで良かったのですが、妻が生涯に一度でいいからデラックスホテルで贅沢をしてみたいと言うので、パレスホテルを確保しました。私たちにとってはとても高価なホテルでしたが、バルコニー付きで、皇居前の広場や、見える夜景の素晴らしさに感激しました。アメニティも充実していて問題なく、朝食バイキングも品数、質も高く、ゆっくりと味わうことができました。いつまた今度、このような贅沢なホテルライフを送れる日が来るかは分かりませんが、妻は年に１回くらいこんな贅沢がしたいと言って、大満足でした。パレスホテルに感謝です！
OYcC7_MZFLmF-Tzo_xO1iw,初めて宿泊しました。クラブフロアで、アフタヌーンティーを楽しみに伺いましたが、全てブッフェに変わっていました。これはこれで、好きなものを食べられてよかったです。お部屋もバルコニーからの眺望は素晴らしく、とてもリラックスできました。またお邪魔したいと思います。
VJh4wlPGqPwDCM5pn5Q-yA,また宿泊したいです！和定食にしましたが、とってもおいしかった。
SiW2UYk_Z6YJ4YC1vICuIw,東京を代表するホテルとして高い評価を受け、都心とは思えない素晴らしい眺望を臨むことができるこちらのホテルに、以前から宿泊してみたいと思っており、今回初めて宿泊しました。クラブラウンジを利用しました。アフタヌーンティーやイブニングカナッペでは、フードが少し少ないと感じる部分はありましたが、スタッフの皆さんの気遣いもちょうどよく、快適な時間を過ごすことができました。しかし、翌日の朝食のときには状況が一変しました。スタッフは前日とはほとんどが違う方でした。狭めのクラブラウンジは混み合っており、特に3人以上で利用できる席は常に空きがありませんでした。食事を頼んでも提供されるのが遅く、ドリンクに至っては、２回も忘れられました。ビュッフェ台の食事も補充されず、ほとんどない状況のときもありました。そして、何よりも朝食時に不愉快であったのが、スタッフの「カツ　カツ」というヒールの音です。前日は気になりませんでしたが、混み合い、忙しかったせいもあるのかスタッフの方がヒールで歩き回る音が響き渡り、優雅に過ごせる雰囲気ではありませんでした。これまで宿泊したどのクラブラウンジよりもひどい状況だと感じました。また、宿泊した部屋もエアコンの音がうるさかったり、スピーカーが起動しなかったりという不具合がありました。期待が大きすぎたのかもしれませんが、とても楽しみにしていただけに非常に残念でした。
7RkzozQS8FU2OnuFavAfuQ,この頃になって完全にアパ派になりました。夕焼け時の夜景は恐ろしいくらいにキレイでびっくりしました．みなとみらいの風景から赤焼の富士山まで。快適すぎます
phquKKTjQFeiO0WHTl4GKQ,大きな大浴場があり、朝7時頃に入り出勤した。疲れも、寝ぐせも取れて良かった
xWSs95-e2w4COn5eiMxJ9A,立地が良く、大浴場が清潔で大変ゆっくり出来ました。食事無しプランだったのですが疲れていた為、夕食朝食共にホテル内で頂きましたが、多少でも宿泊者割があれば良かったです。
fDk5JKKE3DAIMaWF0wnLLg,眺めがよく、朝食もおいしかった
qoAAZLrygbSYVhQa19zrqA,お部屋からの眺めは　とても素敵でした。何かを建設中のものが見えましたので、この先　視界はどうなるのだろうと　気になりました。トイレの座るところが　ヒヤッとして冷たく、これは　どうにかならないものでしょうか大浴場を始めて利用しました。とても　気持ちよかったです三階のレストランも　初めて利用しました。良かったです
P2ZH4FpmGpdQcqyJgmxtjg,ホテルの館内がアロマの香りがして凄く癒やされました。朝食も種類が多く大変美味しくいただけました。一つ残念だったのは、朝温まりたくて入ったお風呂ですがお風呂の温度がぬるすぎて（体感的には38℃位）熱いシャワーで身体を温めました。お風呂も楽しみにしてたので非常に残念でした。お風呂の件を除くとまたお世話になりたいと思っております。
nLLfI6-3OALPHZAMHUV39A,部屋も綺麗でレディースルームの為、ドライヤーやスチーム美顔器もあり充実していた。朝食も美味しかったです。
Di89CYFb6BAiGYlp1BFraQ,部屋はお任せプランでしたが、ひとり利用で2段ベッドは落ち着かなかった。
baA-EAa66foXFZjpHzsFYw,駅にまーまー近くコンビニも近い、朝食は別でしたので今回はいただきませんでした。プレミアという割に部屋の広さは普通のスーパーホテルと変わらず朝食も別なのでプレミア感はないかも。天然温泉とはいえ循環加温なので消毒の匂いがきつ過ぎて気になりました。
qbK6qSLla-fAZ1VbRviVYw,久しぶりに利用させていただきました。やはり温泉は、気持ち良かったです。欲を言えば、せめて浴場には櫛などを置いて欲しいと思います。
KGn0SyeWzaNl1OEv4m3ZeQ,いつも素晴らしいサービスありがとうございます。新横浜では施設、サービス、そして価格のバランスが一番いいホテルだと思います。今後ともよろしくお願い申し上げます。
hsNGRbh897nkfnaUxTsFoQ,ハイグレードなエントランス、吹き抜けの通路、非日常的なステイを楽しみました。朝食のレベル非常に高く、満足のいくものでした。また、お世話になりたいと思います。
nxXSqx-j5VbW9avaEUNUtQ,新横浜駅のすぐそばで立地的には問題ありませんでした。思ってたより部屋が狭かったかな。
gePAN0Y2KX7DCo-07eBDEQ,コスパは以前より悪くなった。海外の宿泊者が多くなってきたと感じますね。
HOS1dLk7yzSurGPkH5UG-g,駅からすぐでとても楽ちんだし、なにより景色がとても良かったです。お風呂も綺麗でとても清潔感がありました。事前にお願いしていた加湿器も準備されていて、文句なしです！
HEGiFVq9sK_6A1XH9kKugw,wifiの速度が遅くビジネスでは利用は難しく感じました。また、火災警報が夜分になりましたが、仕方ないにせよ、受験生も見受けられたので、何らかの配慮は必要だと感じました。
xZXhcPUJVZ9bDmgMHS4xXA,三点独立なのがとてもいいです。本当に部屋みたいで落ち着きます。これからも横浜に泊まるときは使いたいと思います。
Hk3vinoaeu8jXis74rjhMA,連泊しました。駅から近くて便利。施設は清潔感がある。連泊する場合は、同じ朝食メニューに飽きるかも。浴槽の清掃ができていなかったのがひとつ残念でした。
pbhwPOvc000oWQWgmGHNMQ,駅近で、このお値段はとっても良心的かと思います。部屋も思ったより広くて快適でした！お風呂、トイレ別だし、綺麗でした！セキュリティもしっかりしてると思います。また横浜に行く機会があれば利用したいなと思います。
