hotel_id,prefecture,review_text
147185,hokkaido,出張時はアパホテルと決めてます。今回も問題なし
147185,hokkaido,駅から徒歩圏内で立地は非常に良いと思います。時計台から非常に近く、繁華街にも近いのでおすすめです。今回の部屋は若干狭かったのですが、仕事での利用であれば特に問題はありませんでした。近くに居酒屋も多く満足でした。
29275,hokkaido,2024年1月25日に再度、露天風呂付き客室（末広亭）に宿泊しました。今度のお風呂は岩風呂でした。雰囲気も良くとても心地よく入れました。2人でも十分に広くて肩まで入るくらい深さもあるのでとてもゆったり入れて良かったです。私は何回も入るのでいつでも入れるのはすごく良いですね。すっかり大浴場やサウナに入るのを忘れてました（笑）。夕食は「北海道を味わう旬の和食会席膳」でした。前回とメニューは変わっておりましたが一品一品とても美味しかったですが2品から選べる「アワビの踊り焼き」がとても柔らかく塩味もちょうどよくとても美味しかったです。「ズワイガニのしゃぶしゃぶ」も美味しかったですね。朝食はバイキングになっていてパン好きの方、ご飯好きの方どちらも満足のいく朝食でした。お部屋には一輪挿しの生花があり雰囲気が良いです。私は好きですね。ぜひまた泊りに来たいと思いました。
29275,hokkaido,接客が良く館内施設も清潔感があり大変満足しました。
29275,hokkaido,娘と二人で宿泊したのですが、部屋も広々とあずましく、室温もちょうど良く満足です。朝食へ行くまでの廊下が少し寒かったですが、食事はとても美味しかったです。
29275,hokkaido,温泉も良く、食事も良く、快適にリラックスして過ごすことができました。ありがとうございました。
29275,hokkaido,リフレッシュをしたくて宿泊しました。部屋は広く静かで良い感じで寝具もクッション性がよくゆっくり眠れました。7日の朝食で七草粥を期待しましたがなくて残念でした。朝食バイキングの取り皿に少し汚れたままのものがありそこも残念でした。夕食はコンソメのジュレが添えられたカニ料理が良かったです。その他ナスの煮凝りや海鮮焼きなど工夫が凝らされていて満足のいくものでした。温泉は7階と1階両方入りましたが眺めの良い7階、庭の中に露天風呂がある一階ともに満足のいくものでした。入浴時、他の宿泊客に浴衣を取り違えられた際も浴衣、タオルなどすぐ用意していただき、待っている間も寒くないか気遣いがあり温かみを感じることができました。また、利用したいと思います。
172272,hokkaido,立地が良くて便利です。
172272,hokkaido,前回コメントしたからか、今回はエレベーターから近い部屋を案内されました。すぐにフィードバックされているのは素晴らしいし、サービスの質が高いと思います。今回気が付いたのは朝食のごはん。炊きあがった後に一度しゃもじで攪拌した方が良いです。そのままおひつに入れると固まって固くなってしまい、食感がいまいちです。是非改善を望みます。次回行った時が楽しみ。
172272,hokkaido,お部屋が綺麗でお掃除も丁寧で、最上階のお部屋をご用意いただき、とても快適に過ごすことができました。ただ自動チェックイン・アウトは楽ですが、個人的にはせっかくスタッフさんも暖かなお迎えをして下さっていたので、スタッフさんに手続きしてもらいたかったなと思いました。(会社方針やビジネスマン向けだから難しいことは重々理解しておりますが…)それでもとても快適でした！ありがとうございました！
172272,hokkaido,朝食バイキング値段の割には品数が少ないよーな
172272,hokkaido,雪のシーズンなので、ランニングマシーンのあるホテルを選択。混むこともなく快適に使用できました。朝食はバイキングで売り切れになった皿の追加が少し遅かったのと、納豆がなかったのが残念です。部屋はエレベーターから遠いところで疲れました。次回からは近い部屋がいいですね。
126,hokkaido,とにかく朝食がよかった。食べきれないほど種類が多て美味しかった。その割に料金は割安でした。
126,hokkaido,路面電車の駅が近くにあり、移動しやすい中心街で、買い物に行くにも便利でした。ホテルの接客もよかったです。
126,hokkaido,市電の駅からも近く、デパートも徒歩圏内にありおみやげも買いやすいです。各観光地へも行きやすい立地で大浴場もあり、フロントの対応も手際が良く丁寧です。また宿泊したいと思います。
126,hokkaido,部屋がきれいでした。
126,hokkaido,受験のため、宿泊しました。大浴場のシャンプーバーがちょっとした息抜きになり良かったです。就寝時の廊下の雑音が少々気になりました。朝食は美味しくてとても満足です。
168681,hokkaido,美味しい朝食でした。
168681,hokkaido,10-12階の階層で予約しました、お風呂上がりのラウンジがとても良いサービスでした、風呂上がりに飲み物を買って眺める函館の港はとても綺麗でした。スタッフの方も元気で明るい対応で好印象でした。
168681,hokkaido,いつきても素晴らしいホテルです。食事も種類がたくさんあり、特にうにぎりを目当てに宿泊します。あとは女性浴場にドライサウナがあればサイコーです！ぜひ増築・改築の際にはご検討いただきたいです。
168681,hokkaido,ペットOKのお部屋を利用させて頂きました。先ず驚いたのが駐車スペースから直接お部屋に入れるのですが駐車スペースからバルコニーに扉がありバルコニーから扉を開けてお部屋に入る。何気ない事ですが、ペットを連れている者にとってはペットの脱走防止に気を配られているなーと感動しました。更に、お部屋からトイレ、玄関の間にも引き戸があって、これも脱走防止にもなって安心してくつろげました。話題の朝食バイキングも大満足です。また、アロマの貸し出しの際も、ワンちゃんにアレルギーはありませんか？の一言があって、とてもペットファーストなホテルで是非また利用したいです。
168681,hokkaido,お風呂場は照明が暗くて、足元が危なかったです。枕が選べるサービスはとても良かったです。朝食は種類が沢山ありました。が、他の国の料理とかもあり、そういうのよりも、せっかく北海道に来てるのでもっと地元のものがあると良かったなぁと思いました。函館駅からスーツケースを持って雪の中歩くのは少し大変でした。
635,hokkaido,立地が最高です。冬だったので特によかったです。
635,hokkaido,最高でした
635,hokkaido,札幌駅の真正面にあり、とても便利です。朝食も美味しかったです。
635,hokkaido,朝食は最高でした。お部屋は平均点、バス・トイレの段差がないのは良いと思います。
635,hokkaido,いつも荷物預けるのはいいけど、受け取りの時チェックインの長蛇の列に巻き込まれ、帰りの時間が危なくなるのを心配してましたが、今回は機械で無人で預けてicチップをかざして受け取れるようになっていて、本当に良かったです。人に預けるよりずっとスムーズです。心配事が消え、今後も使いたいと思いました。全ホテルこれにして欲しいです。
163,hokkaido,札幌出張時は必ず利用している。立地が良い。
163,hokkaido,室内は少々古さを感じるが、全然気にならない。テレビがユーチューブが見れるのはうれしい。
163,hokkaido,建物は古いが部屋は清潔で、気持ち良く過ごせました。お世話になりました。
163,hokkaido,快適に過ごさせて頂きました。朝食がとても美味しかったです。また機会あれば宿泊したいです。
163,hokkaido,ビジネスでの利用。同日に修学旅行生と思われる団体と一緒になりましたが、スタッフの皆さんの対応がよく、学生さんもその他の利用客も気持ちよく過ごせていたと思います。アップグレードしていただき快適に過ごすことが出来ました。また出張の際に利用したいと思いました。食事は利用していません。
109107,hokkaido,今回も非常に満足のいくサービスでした。やはり最上階は眺めも良く最高ですね、また春にでも利用させてもらおうと思っています。
109107,hokkaido,部屋も広くコンビニもありとても快適でした。また利用させて頂きます。
109107,hokkaido,ジムもついており運動できたので良かったです。お風呂も広く、広々使えました。しかし、部屋の床が掃除をしていないのか、みかんの残骸が落ちていたらピーナッツの落とし物があったりとそこはマイナス評価でした
109107,hokkaido,娘が大学受験の為に前日宿泊しました。外国の方（アジア圏）の宿泊者が夜中まで騒いでいて、うるさくで眠れず、フロントに電話しましたが、繋がりませんでした。夜中の1時過ぎまで、部屋の中に居ても騒がしく、大きな声や笑い声が聞こえ、とっても辛かったとの事。ホテル側の責任ではないのですが…。何か対策して欲しいです。
109107,hokkaido,とても良いホテルでした。又利用させて頂きます
9691,hokkaido,すべてにおいて、最高でした！登別ならば、こちらのホテルをおすすめします。
9691,hokkaido,4人で10帖のお部屋を予約したのに、お部屋のグレードアップをして下さり広いお部屋でのびのびと過ごせました！接客もよく、ご飯も美味しく、お風呂もよく最高の旅行になりました！
9691,hokkaido,母と息子と宿泊しました。久しぶりの登別でとても楽しみにしていました。夕食はゆっくり過ごせるお部屋食。とてもおいしかったです。担当のスタッフさんも気さくな方で気分よくビールも美味しくいただけました♪お風呂も最高で今までの中で1番だと思いました。またリピートしたいですね。
9691,hokkaido,温泉が最高でした。最近歳のせいか肩が、痛かったのですが、痛みが和らぎました。部屋食にしたので、とてもいいゆっくり、家族との時間を過ごすことができました。騒がしくもなく、ゆっくりできました。また、行きたいです。
9691,hokkaido,２歳の子供と家族3人で宿泊しました。部屋食は正直期待外れかな？量は多かったですが、なんというかあまりパッとした感じではなく。。また、テーブルではなく、一人ひとりお膳を用意していただいたのですが、お膳が低くて食べずらかったのと、小さい子供がいる中でお膳に火を使う鍋物と炊き込みご飯があり、手が届く距離になるのでヒヤヒヤしました。テーブルがよかったです。お風呂は最高でした。慣れない雪道で足腰の痛みが酷かったのですが、温泉に３回入り、翌朝に痛みが全く無くなりました！湯治は本当に効くのだと思いました。
179085,hokkaido,オフィス街にあり，札幌駅へも歩いて行け，空港からのバス停も近くあり便利。浴場も人がいない時は気持ちいい。近くにJRイン札幌駅南口もあるのでどちらに予約したかをよく確認しておかないと間違えるかも。
179085,hokkaido,大浴場があり、湯船にゆっくりつかることができ満足です。部屋もきれいでよかったです。２連泊したのですが、ビジネス利用で寝るだけなので、特に部屋の掃除等が必要がないので、掃除やベットメイクを断ることができます。その際にタオルの補充はスーパーバックにいれてドアノブにひっかけてくれる対応をしてくれました。荷物を部屋にいているので、このサービスはありがたかったです。
179085,hokkaido,親族のために予約を取りましたが大変気に入っていました。アメニティも豊富でよかったとのことです。
179085,hokkaido,大浴場のあるところで、ホテルステイをしたくて泊まりました。部屋は広く、清潔で満足しています。その他サービスも満足しています。朝食は待ち時間があるにもかかわらず、パンが冷めていたので、次にホテルステイするときは素泊まりにして、部屋でゆっくりするのもいいかと思いました。しかし、またホテルステイしたいと思うほどの満足度でした。
179085,hokkaido,地下道への出入り口も近く、慣れない雪道を歩かなくても駅へアクセス出来て良かったです。息子の受験で予約しましたが、長机が勉強しやすかったようです。試験当日の数日部屋にいる時間が長かったので、大浴場がリフレッシュになったようです。息子は枕が選べて喜んでました。室内も綺麗で居心地良かったです。
166148,hokkaido,初めての利用です。部屋を無料でグレードアップして頂き感激しました。朝食も多くの種類でどれも食べたいほど充実していました。また４月に行こうと考えています。
166148,hokkaido,とてもキレイなホテルでした。
166148,hokkaido,もともと1番下のランクの部屋を取っていたんですが、その日はホテルが空いていたみたいで１つ部屋をグレードアップしていただいていました！
166148,hokkaido,駅から少し距離はありましたが歩道は除雪？ロードヒーティング？されていて、歩きやすく難なくたどり着くことができて助かりました。客室内は、ベッドルームと出入り口の間に引き戸があって、締め切りできるので、エアコンが良く効いて暖かく過ごすことができました。１階の広いお風呂はのんびり過ごすことができて疲れを癒やせました。
166148,hokkaido,駅からもそれほど遠くなく徒歩10分弱でつきました、運河も裏手すぐなので立地はよいかと。部屋は普通のビジホ、浴室は銭湯の大き目の浴槽1つに洗い場が8人程度洗えるかと。全体的にとてもきれいな施設でフロントの対応もよかったので、また次回もお世話になりたいと思いました。
72781,hokkaido,禁煙ルームがなかったため、こちらの喫煙ルームに止まりました。タバコのニオイは確かにしましたが、空気清浄機を稼働していると気になるほどではなくリーズナブルに宿泊できました。チェックアウト後の荷物の預かりシステムも素晴らしく、機会がありましたらまた利用したいです。
72781,hokkaido,1月24日に一泊で泊まりました。出張の際はここを定宿と決めています。一番気に入ってるのは朝食です。洋食になりますが、パンの種類も多く、飲み物、サラダ、ゆで卵、ヨーグルトなど、朝の必需品がすべてそろっておりついつい食べ過ぎてしまいます。サービス面で言うと、5，6年ほど前から泊まっていますが、一度、寝巻のサイズを特大指定してから以降、ネットで申し込んでいますが毎回特大を用意してもラっています。この気遣いには感激です。ただ、一つ残念なのは、現在ホテル前で工事をしており音は問題ありませんが、高架下を濡れないで歩くことが出来ないのと、タクシーで帰ってくると通れない道があり遠回りすることにより料金が少し多めにかかります。料金を考えればおすすめのホテルです。
72781,hokkaido,ベッド際にコンセントがない。iPhoneケーブルが壊れている。
72781,hokkaido,普通のビジネスホテル。でも駅近だし、1人での宿泊なら充分です。
72781,hokkaido,立地は抜群。現在新幹線の工事のため騒音はありますが。髭剃りはNGです。いつも出血します。これだけ変更してもらえれば満足レベルです。
14932,aomori,1月27日に宿泊しました。駅からは少し歩きますが、近くに飲食店があったのでこちらに宿泊しました。老舗のホテル感があり、水回りの設備は古さは否めませんがません。でもスタッフのサービスはさすがです。お部屋の窓からは岩木山が眺望出来、すてきでした。お世話になりました。
14932,aomori,値段の割に満足しました。弘前は何度も宿泊していて、駅近が多いのですが、この値段だとリピートします。フロントで中央弘前の位置を聞いても自信なさげだったので、利用されていないことがよくわかりました。立派なホテルで、良い意味で驚きました。
14932,aomori,父のために、２泊で部屋を予約しました。食事がおいしかったとの報告を受けましたので、今度は自分が泊まってみたいと思います。
14932,aomori,当日、急遽ホテルを利用することになり、こちらを予約しました。1人の利用で部屋タイプはおまかせしていたのでシングルだと思っていましたが、簡易ベッドが備え付けられている部屋を用意していただき、十分な余裕を持って宿泊することができました。音や匂いなどを気にすることなく、過ごすことができてリラックスできました。
14932,aomori,朝食のバイキングですが、もう少しメニューの種類があっても良かったかな？13階の展望レストランでの朝食ですが、天気が良ければ、岩木山の雄大な姿を見ながら楽しむことができます。宿泊した時の朝食の時は、雪が降っていて、岩木山は見えませんでしたが、雪の舞う景色が良かった。
70297,aomori,立地が最高。
70297,aomori,駅前の立地なので迷わずいけます。朝食も美味しかったです。コスパ良いです。
70297,aomori,2泊しましたが、駐車場案内からはじまり、快適に過ごせました。学生団体さんが入っている事も事前にお伝えいただき、余裕を持って動けました。朝ごはんのカレーも非常に美味しかったです。弘前出張の際は定宿決定です。
70297,aomori,急な変更等にも対応してくださりありがとうございました。
70297,aomori,よく利用するホテルです。今回、自分のうっかりミスで学生限定プランを予約してしまいましたが、チェックインのときに精算していただき問題なく宿泊することができました。駅前で飲食店、コンビニも近くにありとても便利な立地です。大浴場とロビーのコーヒーにいつも癒されます。
167605,aomori,今回は連泊でした。毎回快適です。布団、マットの硬さが合うのか快適に眠れます。近隣に飲食店も多くおすすめは地元のお寿司屋さん。たくさんお寿司屋さんがあり楽しいです。
167605,aomori,朝食が悪い。
167605,aomori,雪のため、駐車場が空いてるか不安でしたが空いていて大変助かりました。部屋は下の階だったので移動は楽でしたが、隣のコインランドリーの出入り音、上の階の足音が気になる部屋でしたので、評価を下げました。景色は良かったです。
167605,aomori,細部に渡りダイワロイネットホテルだと思いました。本当にいつも快適に過ごさせて頂いてます。一つだけ感じた事として、朝食後に食器をセルフで片付ける際にスタッフとすれ違うも一言も無く通り過ぎて行きました。自分だけの感覚かもしれませんが、スタッフなら「ありがとうございました、こちらで」と言って食器を受け取ると思ってましたので少し残念な気持ちです。
167605,aomori,駅周辺のホテルの時はいつも貴社を利用しております。部屋も広く何よりも洗面所とお風呂が別別になっているのが魅力です。
187620,aomori,2度目の利用もリフレッシュできました。また利用します。
187620,aomori,青森駅から少し遠い（徒歩10分位）です。スーツケースを持って雪の日に歩くのは、アーケードがあっても大変でした。それ以外は朝食も帆立フライとかせんべい汁とか郷土料理が沢山あり、とても美味しく満足です。送迎サービスがあると嬉しいなぁと思いました。
187620,aomori,何と言ってもこちらのグループでは大浴場が楽しみで予約します。大浴場階の入口からねぷたのオブジェが出迎え、ご当地ならではの旅行気分にさせてくれます。お湯もよく浴場その他も清潔で安心です。朝食をいただきましたが、郷土料理を含め品数は豊富です。せんべい汁など旅行で食べのがした料理も食べられました。
187620,aomori,サウナ、朝食最高
187620,aomori,全国のドーミーインと同水準のホテル。駅からの距離があり、食事・ショッピングにも便利な立地とは言えません。宿泊そのものは快適でしたが、評価を高くできない理由は、次の二点です。・青森市内の同レベルのホテルに比べると宿泊費が相対的に高い・エレベーターが客数に対して不足しており、移動にストレスを感じる（エレベータは二機しかない。最上階に大浴場があり、大浴場に行く人と外出する人が頻繁にエレベータを利用しており、毎回部屋を出て移動する度に非常に待たされることになる。）
188950,aomori,ビジネスで1泊初めて泊まりました。飲食エリア（三沢は静か）の中にあり、部屋は広いし、バスも広めで、バス・トイレ・洗面が別れているのはとても良いと思います。仕事もできる小さな机と椅子、小さなソファも良いと思います（1泊なのであまりありがたみが少ないですが）。朝食も他の所と比べても良いと思います。料金が若干高いのは仕方ないと思います。また、無料でテレビは見られなくても良いですが、大きいのでかえって邪魔に感じてしまいます。
188950,aomori,客室も様々な設備も新しく、風呂は洗い場と浴槽が分かれていてゆっくり浸かることができました。ベッドが大きく寝心地がよかったです。朝食は和食と洋食が用意されていて、おかずも色々とありとても美味しかったですが、6泊したせいか、もう少しメニューが変わるといいなと思いました。駐車場は平置きで建屋の裏にあり、滞在中駐められないことはありませんでした。コインランドリーが10台あり、誰ともバッティングすることなく利用できて助かりました。クルマで数分の範囲内にコンビニや地場のスーパー、ドラッグストアもあり、何でも揃う環境でした。清掃も毎日キッチリ行き届いており、本当に心地よく過ごせました。次もまた利用したいです。
188950,aomori,オープンして間も無いだけあり、とても綺麗でした！周辺にあるホテルよりお高いですが、また利用したいと思う。
188950,aomori,まだオープンして数ヶ月だったので、何もかもが綺麗でした。前日飲みすぎたため朝食は食べてませんが、次の機会にまたレビューしたいと思います。
188950,aomori,施設内はとても綺麗でサービスも大変良かったです。ドリンクサービスが大変嬉しかったです。朝の食事がなくなってしまっているものが多かったので朝遅く食べる場合はちょっと寂しいかもしれません
69310,aomori,ここの朝食はいつ来ても美味しいです。海鮮丼は魅力的だったんだけど、やっぱりいつものカレーライスにしちゃった。（体がそうなってんだべ・・・）
69310,aomori,出張で利用させて頂きました。ホテルは綺麗で良かったですが、部屋のエアコン温度調節が部屋でできないのはなぜ？朝晩寒すぎ……お風呂のシャワーも5分以上出し続けても暖かいお湯が出てこず、冬の夜には辛かったです。テレビ6ch映らないことがありますと記載されてますが、1度も映りませんでした……。
69310,aomori,1/14~17迄ビジネスで利用しました。ちょうど朝食に力を入れている期間と言うことでしたが本当に美味しい食事をすることが出来ました。
69310,aomori,繁華街に近く、夜の街散策はとても良かった。朝食もチェックイン時に頼めて運河沿いの素敵な席で食事できました。
69310,aomori,とても広く広いお部屋で、快適に過ごす事ができました。今回は朝食無しプランでしたが、次回あれば朝食も頂きたいと思います。
177105,aomori,大浴場が清潔で気持ちが良かった。いつもお世話になってます。
177105,aomori,全体的に綺麗で清潔感のあるホテルでした。部屋も快適で、TVでYouTubeなど見れるのが良かった。朝食は、全部乾燥してパサパサで、焼きそばは食品サンプルみたいに固まっていた。特に美味しかったものは１つも無いです。楽しみにしていたのでガッカリでした。スタッフの方は好感が持てました。
177105,aomori,特になし
177105,aomori,お正月過ぎの平日という事もあり大変安くてありがたかったです。しかも大浴場付きはこの値段では他では絶対に味わう事はないと感動しました。エレベーター横の部屋という事で音が気になる訳あり部屋のプライスでしたが音は全く気にならず過ごしやすかったです。また是非とも利用したいホテルです。
177105,aomori,温泉大浴場(中浴場かな？)が有るのが良いですね。朝食のレストランが広々してて気持ち良いし、料理も美味しかったです。ホットコーヒーを部屋に持ち帰れるのもとても良いです。アメニティは歯ブラシとシャンプー等は有るけど、その他のカミソリとかヘアブラシは有料です。なくてもまあ良いですけどね。浴衣じゃなくて作務衣みたいなパジャマなのも良かった。
80726,aomori,2回目の宿泊です。子連れ旅行でロイヤルコーナーツインに泊まったのですが、部屋広くて広いソファもありYouTubeなども観れるのでとても快適でした！ただ、お風呂がユニットバスなのでお子さん入れるの大変なら近くの風呂に入るのもありかなと。食事無しのプランだったのですが、館内の飲食店で使える10パーオフ券ありで、朝食にパンを購入！部屋の設備が津軽びいどろのグラスやマグがあってとっても素敵でした。青森県民でも嬉しいから、旅行の人にはもっとオススメ！あと、りんご茶5包入った袋あるけど、エレベーター横のドリンクサーバーで飲み放題だからお家に持って帰れて良かったです。また利用します。
80726,aomori,エレベーターの横に無料のほうじ茶、お湯、水のサーバーがありよかったです。部屋は綺麗で、ベッドはよく眠れました。
80726,aomori,便利な立地です♪
80726,aomori,楽天トラベル限定プランで宿泊しました。今回は上層階のお部屋を用意して頂き眺めが良く嬉しかったです。チェックイン時に入浴剤のサービスがありとても良かったです。レイトチェックアウトだったので、朝食後もバタバタせずゆっくり過ごせたのでとても満足でした。
80726,aomori,清潔で部屋の広さもちょうどよく、いつも利用させていたいただいています。浴槽に毛が落ちていたのが残念でした。
11041,aomori,初めて利用しましたが総合的に不満です。フロントの方の対応は良かったが、その他の方の対応が悪いというか冷たい。従業員の質は低いと感じました。
11041,aomori,2泊しました。夕食は違うものが出てきて満足です。近場ですが気分転換になりました。叔母を連れて3月も行きます。
11041,aomori,ずわい蟹を、お腹いっぱい食べ、とても満足しました。でも、お寿司のシャリが少し柔らかかったのが残念でした。お風呂は、露天風呂が有り、前には岩木山がそびえ、絶景を眺めながらの入浴を楽しませてもらいました。また、宿泊したいです。
11041,aomori,春休みの思い出作りにプールがあるホテルでゆっくりしたいと思って選びました。三味線演奏もあってとても良かったです。露天風呂もあり癒されました。
11041,aomori,初めての宿泊でしたが、スタッフ対応温泉.料理最高でした。また今度違う部屋で宿泊したいと思います。
16145,aomori,安定のコスパでした。また利用します。
16145,aomori,建物は古過ぎず新し過ぎず、室内は広くて綺麗だった。朝食は美味しく大満足だったがコーヒーが薄くてぬるかった。また機会があれば利用します。
16145,aomori,シャワーが使いにくい
16145,aomori,ナビで行きましたが迷いました。系列店にまちがって入りましたが、フロントの方が外まで一緒に出て、駐車場とホテルの位置を案内してくれました。お風呂は手洗いとシャワーが切替式で、間違い、温度調整必要でした。
16145,aomori,以前要望していた、水道の水温調整に対する蛇口の改善されていました。早急な改善に感謝します。また利用します。
32085,aomori,お風呂が良かったです。
32085,aomori,オペレーション削減か、サービスが行き届いていない。従業員の態度がわるい共有スペースの生ビール飲み放題は良かった
32085,aomori,価格に対しての館内でのサービスや温泉などの設備がよかったです。チェックイン後のドリンクサービスやお風呂の広さ　食事はプラン通り少し少なめでしたがとても美味しかったです。
32085,aomori,全館畳敷きには驚きました。お風呂へ向かう廊下は少し寒かったですが、お庭の景色が良くて癒やされました。お風呂上がりにラウンジでビールを戴きました。支配人が弾いてくださる三味線が何とも言えない心地よさでした。お料理も想像以上に良くて手作りの美味しいお料理でした。わがままなオーダーにも対応して戴きありがとうございました。朝風呂も良かったです。また機会があれば是非訪れたいと思います。
32085,aomori,ラウンジでのドリンクサービスが良かった。風呂上がりにビール　レモンサワーなどアルコールも自由に飲める。　食事の際はドリンク持ち込み自由なので日本酒を購入持参した。いちいち仲居さんを呼んで頼まなくていい。お試し企画で安かったが、老人酒飲み夫婦には十分な食事量で、料理もとても美味しい。岩魚は焼きたてを提供してくれ身がパサパサの処がほとんどだが、ここは中はふっくらでとても美味しかった。朝ごはんも着席後に焼き立ての紅鮭が提供され食事に対する真摯な姿勢を感じた。風呂もかけ流しのきれいなお湯でとても良かった。津軽宿泊の機会があればまたお願いしたい。
1506,aomori,市街地中心部にあり、立地がよく安い。女性専用フロアがあって有り難いです。部屋の風呂に入りましたがアルカリ性の温泉なんじゃないですか？お肌ツルツルでした。
1506,aomori,繁華街に近くて良かった
1506,aomori,また利用させていただきます
1506,aomori,spacious room with separate bathroom and washlet toilet.we tried one day of breakfast which is great for \1100@.
1506,aomori,満足
20508,aomori,バスルーム広くていいですが、照明ライトが部屋とバスルームと明るさ違うので、目が疲れる。枕は高さがあり、寝れないが、ここのコメント欄で低反発もあるようなので、早く確認すれば良かった。
20508,aomori,可もなく不可もなし。ビジネスにはこれくらいで十分だと思う。
20508,aomori,駅から近く、とても馴染めるホテルでした。近くに美味しい食事を取れる店が多く、とても便利でした。ありがとうございました。
20508,aomori,駅に近く、コンパクトながら必要なものが全て揃っていて、気持ち良く滞在出来ました。
20508,aomori,いつも柔らかめの枕の用意ありがとうございます。清掃も丁寧で快適に過ごさせて頂きました。朝食のお弁当は、イカメンチ期待してましたが、シューマイ、焼き魚、ミートボール等で、ちょっと残念。蓋を開けた瞬間の漬物箇所のスカスカ感にビックリ。。津軽は美味しい漬物沢山あるので、工夫は必要かと思います。でもルームサービスは時間を有効に使えるので、次を期待し次回もお願いすると思います。
70913,aomori,エレベーターの隣の部屋だからか、夜通し低音の音が響いていて寝れませんでした。朝食のバイキングは、メニューが少なく残念。部屋の冷蔵庫の音もうるさい。
70913,aomori,岩木山が見えて良かった。椅子のキャスターが壊れてる。エアコンのリモコンが押し難い。
70913,aomori,使いやすい立地で駐車場無料で便利です
70913,aomori,弘前城の桜シーズンとはいえ、宿泊料金高すぎる
70913,aomori,４月１９日から２泊、弘前さくらまつり目当てで宿泊しました。場所的には少し遠いですが、車だったので苦にはなりませんでした。料理も美味しく、ルートインならではの大浴場も良かったです。近くにも居酒屋やコンビニもあるため便利です。
188488,iwate,北上にすごいホテルができましたね。いやー、立派。対応も一流ホテルっぽい。綺麗。朝食も良い。また北上に行った際は宿泊します。
188488,iwate,新しいということもあって、全てにおいて良かったと思います。これをできる範囲で維持していって頂けたら。行こうと検索していたレストランが、館内に移転されていてラッキーでした(笑)チェックイン、後も荷物がフロント通さなくても預けられるのも便利です。(フロント横にセルフクローク有。出し入れ自由)駅前ということもあり、ホテル向かい位にレンタカーもありました。
188488,iwate,開業したてですごく綺麗なホテルです。駅からもすぐで、何より朝食バイキングにローストビーフもついててとても良かったです！個人的には固形石鹸がなかったのが残念でしたが、総合的には大変満足です。
188488,iwate,ホテル自体が新しくて、気持ちよく過ごせました！立地もよく、新幹線利用には特にいいと思います。朝も夜もレストランを利用しましたが、お肉が柔らかくて美味しかった！値段もお手頃で、また是非、桜の時期に伺いたいです。フロントの方の対応も良かったし、お風呂も快適な広さで気持ちよかったです。
188488,iwate,新しいだけでなく、電子化・合理化を進めながらも心配りができていると思いました。また、価格も抑えていただき大変ありがたいです。引き続き良いサービスを提供いただけるようにお願いします。
